song_id,artist_id
898849382,70217372
13529559,564
1198248062,14240131
106934350,5531419
110803054,157493
1089479862,4803754
97098410,1168
600108042,1191615
65444691,5846
30345891,6258
429989292,5024
1102624472,13045801
46304301,92690
460699612,10530211
2746935,152902
122106766,1191615
426572052,3905
616395772,156862
631561512,57793912
1073825242,95488192
1179773312,13645509
139138797,1450
3437034,388
451254022,1198612
507432902,10431
917907282,89778522
3508292,244597
2420855,671
629426732,10686609
69227279,1182
365260,1782
902186932,362326
395072902,12208250
15215897,7
1107311312,8706544
847353782,455775
775473082,4803174
1056401412,13755123
1086985272,388973
692779362,6043158
22098201,12942
1042593142,794505
1159257,2089
1036580022,77163
138547415,399
561686,2636
1008514082,7459270
472726342,7004075
131173718,4545845
1165077652,54247292
62375102,744
1021623522,49197872
750922302,3350
682077302,7889792
113470772,363035
8011850,429675
62724019,429675
994037852,12425688
759901342,188053
74516182,1578
638596732,73396
735363762,123503
834825542,14147611
1071476632,121584
485161872,2123701
911458022,85961552
781563052,5632
938724942,4409439
3288084,6514
803374552,2324461
953606,6603
943672982,5381354
446740842,8865120
344939021,988686
600108202,1191615
925119,564
818776722,60864502
2577955,309304
1101571062,147184
1103856972,85501872
2228165,232
1109447872,110192122
964706022,4842061
107740252,3295
2569398,613
2960919,721
824874732,14029705
1205295752,5837720
370862981,292
22797481,1939931
456076082,5175734
1234638802,8706544
1056401422,13755123
843376332,52463032
982678,1069
831917182,1176860
109228732,9155776
2794160,3467
4603400,259
477339282,4988370
565703322,99345
872006162,125372
690413272,14500889
1210713832,7961888
505197202,13327309
69627777,311820
623736352,459
525056482,7365500
695756292,271922
118424926,3881631
1132624282,15167501
843074082,1269884
3129254,3924
1015899002,14520277
1173674672,73101792
829594652,1126
13340990,5308
5181154,174
1094384952,59620692
1111298752,4775444
1012515162,9763952
639348292,4986093
1230448412,171998
422529832,13939
86034753,4956116
570905332,138
13230129,8794
486271442,275773
109169054,292185
1088359202,14658687
80563672,481163
656085712,1678285
1050353602,14060563
1218833612,3977201
608410332,10583405
594724762,4448630
106713886,4495513
737063072,7100871
1147865712,457
3826694,1379
720598972,4459894
4762041,566
12639025,776
7002954,303
772124142,666476
1175928772,4907510
57562131,315576
16186932,75001
1125808872,2323
25522321,746
725971,182
72318753,15770
124286694,8638
1136737752,1541592
7420145,381
356984281,5049074
1179774052,1191615
500099612,398521
807595222,7674918
104936008,1138351
120150030,3813
33382301,1188
773367,52
551683,11972
5480309,7140
552382312,12082994
1207464042,4521369
820227312,5452755
363046971,2708
415526082,13271373
472992712,9822974
1226752652,79831452
17561250,1569684
134568627,71513
770293952,10385666
1162460032,261065
429944892,29
676242502,314777
550610652,13918541
801054252,11203568
65377962,1651095
1173969,407
68046243,1521199
15408008,69681
966621,4186
125890435,1191615
652911892,124423
144203048,30
435821762,1188
62031177,892
78491281,5874
773871492,10803980
464306742,6661704
2527368,471
626353772,11420468
1091644542,14289
82917996,1035806
644895202,10695573
415763512,326306
608486542,379495
685294712,11386020
78631539,1865
654751692,13641829
899216542,1679838
919280782,97827
127183507,165936
439324612,413596
585608812,931
428259602,152629
974410142,3120261
122015000,186
530199471,115545
1165068052,2748
1005451,77225
994429872,5617685
354625031,66006282
853805982,632926
865507692,455775
583177662,5111084
13304704,109903
13705108,35
15489392,1147
904598162,6027822
131338248,7988742
1048489672,6666704
779464252,5804546
742697312,794505
1575269,104
6776987,378392
862648622,4542250
534533812,10969764
529900531,415
459471422,5653273
724098482,246791
803010392,9635624
515861622,389
597502422,339209
112736694,162665
1164822512,11096966
651543112,13962203
628231222,56052792
88449465,1052497
841897092,81764332
365067,13639
13523288,92588
921379,1060
1197591822,10413716
652238302,1116539
1014839522,100054202
572558912,152369
1090979302,129
136329954,363035
744524892,12829283
704138722,8058039
926479842,5542343
684390642,363035
92720102,115
13138709,145
650484022,3120261
37734441,92
61794398,3590
722126852,148026
62824280,3261971
713214292,69722842
726609422,59070642
1137703412,8909272
569246002,162665
16938311,1394174
112660698,380410
678031,52
13228436,7969
546577,458
740480272,10413716
1175345742,5508044
1140881272,67524592
1130284812,5917217
66506871,296861
105083250,445137
92098310,9112
93992370,320256
61271399,4042928
139470659,384236
918418262,61474832
774328932,58568762
81883910,4827202
1065364232,113877352
417195042,171998
1145453722,378751
10027707,72503
5400243,542
1130771872,51204222
1161009842,12526056
652332152,10156246
1157038,8397
1153274042,5607565
1231381792,77482782
15420344,9727
136637066,146952
684368412,4194160
841864562,2810121
1073804672,2691
2502468,1172
734498172,4476
401358552,517429
457299822,10246324
658675162,4390053
1304603,97629
1006151442,7068771
1029292422,2845031
4634582,12246
130837352,10914134
7226759,16805
989008322,398521
804009572,7461
564946502,11116250
443855292,13858559
493108522,1424602
548621372,6121
646771622,61302392
1099757892,67655
96014378,5175588
60842361,407188
960162092,94601742
647341012,16837
403749872,211421
1076918542,1097709
555188242,554792
438748382,102
1079668,215
131071588,1191615
4162693,88
715738622,7459268
917611282,11884111
731831772,14226477
1121707462,5542343
505638592,4545763
1121590562,11907
572801742,53064692
1049882332,11329214
799173192,49135961
424783212,8691
652380182,5542343
652167992,445119
564948682,1646314
472899622,1479842
130850546,9759672
121296156,1051960
916112,3590
129926482,148129
135439168,373917
654068302,50161102
923417962,398961
814851192,6274598
112667898,1007876
1120951162,14333907
1148426902,5962948
555237262,94843252
4233792,12436
1119712942,7270244
912341352,3126151
5169813,1127
702098402,158083
1053365752,668
135286058,10803980
5976167,126
7091374,532048
564412832,10806366
65938275,167095
532946852,1444643
559048132,11237527
2545088,180
1209912272,13817211
633358,2682
79283019,259729
1176975282,4428187
635396812,314777
667570632,4495513
1015332,73
7374034,110714
640627652,1651095
3437883,1247
986396452,1020109
101764833,1412564
716516942,58447102
1112707572,56094992
424567722,413
666457842,992197
119547216,7466992
802272532,1231
71067950,617
1009681092,58447102
14192640,1448704
53825251,183201
96484820,346329
470700302,4397349
576857922,13011
753186672,7870
119350964,9706272
972155132,4803605
979011,725
131319270,2996
884705132,55514812
822049362,10580067
1140009472,7459270
1030221,8486
814623442,4429712
65039589,1529
745782792,73265312
1157449182,4942575
402591932,5007750
132714328,1576343
545354032,4937383
2251072,267
872372562,5889518
384733691,114930
875892602,66576122
958021,4190
1159518122,15051551
678714312,13098657
576857952,13011
795727902,13816509
63135949,13545
2447559,55538
1210347682,11263720
1115166972,9041042
68515069,545
1064678022,4453455
971879152,74463
1110767312,288166
673945442,1530946
520930262,2651
728316672,9945222
790933,11907
716686,2316
357431251,12433042
127247029,1188009
1036867102,1479842
679417342,5454687
1231490422,6358380
1149931702,15055
830962322,762
1200471662,54330242
720599082,4459894
1051899172,50248372
449874172,6523261
879797622,66582
398428062,3265001
13100200,1245
1010553942,1000798
97615912,819811
1114793412,14621667
482986872,9064930
144392604,644
1022472322,85671
13651712,384236
428251662,1212692
355740191,1429841
13500402,261213
626419,745
1043337,7531
94400936,1208
684653402,12637039
6184650,5273859
76774971,72401
716523302,1592801
887191132,1896
678320932,1578
143466450,1113629
1006845912,8058039
1232460692,11737297
598211822,9068122
803622992,11420468
585824892,563707
1225153282,102381442
757978422,342673
3538029,133049
3518627,85766522
511062522,1188
632240822,4979472
716383902,482758
1103373462,6841555
89629797,59
1207072622,467850
1148388972,4542250
932661612,11363014
356984261,5049074
1180185092,1191615
585604442,931
112662272,288166
1056459872,505231
933155,4212
4621436,4664
3058870,5007
77019569,6690
943927912,121584
912039,167095
88448639,5576810
136336354,75087
1056537312,5012791
1080726332,4789188
1125596452,16878
1131546772,1412711
881130312,81233
907963542,1032
13140214,102
782748932,4860761
1036976762,12710203
56892371,15055
51546771,14000
583950652,53956522
137260124,1412564
100838026,7662618
1197646222,118885792
1157010572,4456001
69419038,1424821
929199652,158706
712851592,5021603
702417,66801
769551042,1107447
850870082,73691792
498386892,1362735
682489102,8426034
1127301412,3881631
976074582,50606892
1113719962,162540
395899672,315082
126534873,182
368700061,103369
813109962,159449
2954659,2664
92089014,3196
142752898,9635624
12340820,632926
977713132,5454687
364957381,160
8016406,240
95965912,564
3114892,2961
568873982,183727
511387222,1000956
857812432,8208130
731777522,13631667
953219812,13124535
922064,1439
1061216462,10510627
606997572,9539088
13459042,412
1016968462,14456487
631209412,14621667
85283042,122045
633115842,52182182
3160142,144227
1133408872,1154
101764813,1412564
797353652,1575905
126400995,8850904
1214352022,83322832
112713970,1651095
732445,1878
1213310082,4999707
130898990,5895828
57358381,1021587
1230248502,45663272
701278212,10305756
1014239352,9851798
124550860,378294
485228842,6511779
1172970082,116355752
951867032,7650170
370426041,5531258
1175928792,4907510
635324632,10668131
612603582,8705
1129035072,243985
777774082,60552072
440830922,252382
3164701,2512
1155477912,651457
71608519,6
567091822,5059044
118585342,30
106095126,4429712
108710816,1023
1196471722,5200697
93544824,1262822
137206346,472089
419884452,7608832
576179052,66952022
1148414622,12816021
490992292,5253410
628305852,2697
1056401552,13755123
805850,632
1208745662,4935345
681675512,12215016
1196042692,118708902
1200430692,70217372
788971342,6998083
1157397292,6311268
1179773262,13645509
77749339,72503
694749462,1352049
13132590,14713
717237022,4338602
879845172,13442451
487484282,248
1031567822,7836264
1143833112,10032770
1161177882,72068
1101089912,997
478396982,1591785
1097009002,14240131
347138881,175045
8086130,75798
1082303132,406623
119849600,7068771
4209649,1890
15175385,135
1024619542,1007876
135411258,3881631
1215136672,79012622
12493517,496076
2205002,198
1180062092,5918943
347363781,163
775797152,13205705
1224729162,259729
921753922,9916160
5908199,143001
520653742,183716
1177824732,57854322
93764888,5863
1161009762,12526056
1165082282,192742
102333194,1191615
3538899,4939
2464505,149825
625851,1385
1182297832,479
976041392,12520050
763123442,61474832
1044199462,1395300
874754762,8901032
1100120552,103499242
4216277,776
1222466592,1424602
545314012,254940
348747291,11138514
134036212,186
453729482,13641829
740508642,48605082
1137379672,71513
563779452,63683132
1210665702,13167635
1198248082,14240131
989307122,13923487
136663194,11415270
13040252,12178
1029267872,13194249
1216923372,80058152
1233692612,256080
863512072,14240131
1100800482,5947658
1124841682,8706544
1062199522,1186692
1159237162,13268171
1213293182,59940712
1095835882,5114288
1173900922,12246
674444,12358
1094358882,14718361
565481742,1264091
2296197,805
994778332,4986771
421044452,3770
797498982,7194130
710206212,158083
1081785352,4134443
4969005,849
4267784,3251
105267250,2812
1121729752,5542343
964375102,275975
78519727,337412
1176975402,4428187
1041922102,5237400
4603407,259
82492118,2519
3010590,4624126
938523142,327360
355295151,3695081
859096922,9884966
1185987322,384236
1209293252,1110556
552710922,4510875
887377782,7365500
1081221752,1164946
110613461,14546
2575685,153394
141209029,16989
75345374,1854931
922213,2235
550329152,10691407
1088365002,7295394
685843722,434
1197901592,13658563
2947342,897
661556512,810
431637722,9999412
1143781052,6967683
102001855,508796
96166506,520014
66730259,5828
1031672082,65501912
564088712,419254
13185277,77000
675871962,182439
405527252,670
708542932,13015249
1188062302,107010802
925361992,1424602
1152608812,1008822
955423,1309
1193051242,6196896
205224,54303
966567232,61474832
115681530,5231388
936617182,88131642
602442682,49914012
110152044,4103408
938978872,10149178
1052674372,69708032
825399112,144068
131590774,1581
15609201,11552
1028256512,13878655
814623102,4429712
1006743522,53345732
127063153,10530371
136331746,13584
4952963,849
558769,9985
1192654142,9030084
845283142,82223652
417327402,13056831
15393735,449011
3104707,1866
599964902,9822974
1003936472,5910045
125538518,469683
1144551412,1018754
5422294,5644
79385563,3723
1174271932,116338132
621314462,13645509
1179419212,4868195
776125232,4889156
910260102,65244
130495956,311820
1082463492,12817285
379823751,5894370
15557208,753
1095648,114
5528232,13442
757172782,314830
62812946,1591399
920364392,5849589
130113905,16398
788779122,66267192
545551722,48634472
104302502,1430604
1179773622,14447309
548673,423
78074218,157319
1214291092,116224422
2463340,8686
110955780,1424602
673137392,14739709
993593402,4803754
92720046,115
886454,1861
1015298132,144227
985985832,927
1204630642,1541592
132479816,15887
78631087,848
1196229742,117172162
1179774062,1191615
694749092,1352049
718909752,54993632
960695102,47
3055974,4415115
1096483222,12336526
720169212,14539467
6469785,264414
984709722,309680
1180409672,402055
1091009182,7140
354793971,115959
134276584,15788
1146559512,4023522
13793526,821
691745912,3618691
3246318,457744
3128004,1049
1040154542,2489131
1225758682,4050205
797228492,5578942
627431,198
1173016562,84292982
134525904,75491
655442252,68294032
1147954842,258846
416514812,1576343
398493072,4405368
79875048,384236
64848628,700
69964809,598
687838152,10104154
1081672842,52941522
91066259,4718868
998454652,5055616
647354242,59302302
18111113,12524
689941872,52408262
703842302,999832
16149104,1534406
599964892,9822974
13265478,269973
473579982,345055
95991172,16230
81433364,98095
3332732,4720
1101118,1154
61064536,458
404209872,10726405
435821682,416239
841922302,288567
1077039172,8123405
435175532,80381
921429592,373974
1131679972,529
1177683872,1062083
4619462,1020109
654827822,4907510
1188536962,11884111
3169920,214919
104656854,320165
631468682,11388952
1122874052,15887
89735917,545
1176889702,158083
96073982,807151
104797220,17283
1146381962,10452069
414838232,259467
816233072,1164295
81102816,99345
4162078,64333
1709394,8804
773625752,12986853
730011142,4604630
961593292,10620
4624795,14044
137135438,10156246
117726056,1473902
1318338,8765
1240808362,114951
989610392,8442844
88936747,12178
1200392352,90256342
907354022,15063429
1006574352,107292962
1137881212,115
949175612,5353505
1067760802,10935332
3089671,892
763124202,1846
1089479802,4803754
555656212,4453455
629284,185
1097278082,6705395
1081126752,49569672
603617842,8676960
1165061802,1529
668795742,1026
72933079,280294
774810042,4509
3360824,1306
883652,2468
933358862,11063118
694625272,15320551
1078857,74640
846226,8127
1175055202,12551950
668171962,200356
948836582,3469
910945342,1191615
63391733,87112892
15587465,35
603384612,1058962
7120489,1120
67993646,1407280
834927052,61145262
66125257,8506054
662666,293
75766534,255560
883649,2468
1180796042,78492462
563077282,9096522
629899822,1562681
1016709612,8185084
655095962,9635624
1122649272,61474832
1220056622,1291303
685828362,14691
1053765332,12246
626641332,1678285
1043031832,66062032
1069763742,51851552
689022902,66721922
3120682,3
536420982,4495513
4472204,1522008
2802721,644
813293192,64374872
26363701,1546753
735363712,123503
975414192,13576
1225523612,242132
454682372,13025953
584289932,288252
836932812,73228892
1006092752,2154
1129491192,10633657
435175472,13651523
420345002,71167
349369681,1488391
7928544,369408
1154943392,7703718
1230423102,53383842
899977542,10844726
770961752,5883018
424500592,111965
139138787,1450
1156156312,10659555
537427582,11242224
794948562,67905592
1086529962,74463
665739832,5569223
70266758,293585
1198617212,116431
810583022,13471701
738916502,72527872
769768842,80543
75562248,4856048
72064735,670
1137703312,8909272
1121563292,80978422
637607632,13923487
524912172,102865
1063281452,5326126
905171302,8253344
550610632,13918541
1088110542,7004075
1170998212,61474832
1071011602,14677987
426703682,210
538660022,637
90563095,339209
1136913492,125372
824336002,5292512
95688368,5868765
2425690,640
38442421,743
4253416,10574
1031077702,5512457
830571,191
985275562,98102662
71645436,144227
552654042,1194587
144618808,10189104
61043339,641
1062394982,4561159
1235180982,4438831
668823962,1026
1213012512,14588939
949666282,358274
62376291,564
12651370,95768
369711491,390
758417242,6049954
563655042,1401730
135373112,5992092
1121729772,5542343
124067048,54284
5608338,352336
853425992,5833270
922666602,7630030
698264572,5865577
1214690202,85699122
986429812,10695573
411797872,9602094
1068990962,1154734
2178582,1060
1134018462,9140762
576851262,8909272
724098492,246791
373746241,399
364268001,1424602
4188500,14894
925246,75511
574815432,1438362
1141677,66
1032411022,102622362
125649990,393
1089479832,4803754
133385172,11135886
1218186792,390
506685322,4975
1138360342,115
862784002,63681052
682850052,14047659
1227749402,171998
910134102,86621382
828897142,8706544
3776150,259767
368182091,89
480864812,9598344
854914322,13
71966534,4944278
1138534952,2063721
70800126,2393
70444937,12874
1129583732,4611283
694096492,4570630
108733466,664
2264730,1020109
572744912,14240131
1032201692,1545533
67820610,99563
10287365,9039
887078702,61271262
67571564,10536
139438489,469713
488002132,4085316
986516002,494525
1109565382,65459982
14464338,3198
741599232,14917155
115645662,57521
766187412,123685
702210052,7068753
767156102,7815200
113876568,282118
846274462,173713
74699074,1595755
1016251,1222
1195758962,14532191
553193312,362326
493671362,2845
1053377202,1424602
986939372,92319522
1111399092,11104176
1171163,413
99976974,647650
29093801,248102
7163393,174087
966976942,399572
415915162,3839
1579474,763
1038490,4088
1139874522,4476
1139120212,15691
1214303262,114750712
1559878,6542
752620542,73819192
594475352,10583405
1120618752,6701127
1047226812,74702352
367411991,8857828
65356224,1147
594046392,49392262
880380312,9550256
1049999812,5593078
1198481652,139079
2702363,4570
833966,1117
935033252,14854891
861868342,3638541
733720342,664
454189962,5168049
947101522,411572
42290581,3035321
628716052,1204609
819905832,419254
2329884,1060
1176975272,4428187
3658311,2519
2314471,166
409961942,66096
3105905,698
109705106,4331
2337961,147184
106934314,16599
971478772,1436111
709965652,12763567
13304053,15055
1062497,1782
612367922,56867162
558958992,722
84882921,1448219
1083359012,9197980
1111794,38
628784482,58957632
1020023152,92773
560212202,5918943
513132152,6982223
354918041,9197980
1190110632,116776302
608710472,1308
704545092,14107147
135552886,1937491
142835538,165930
717436802,468724
649768322,488613
123613316,323520
533609232,246791
102289808,5180
131312396,2996
882931,4509
456076072,5175734
1201837092,3881631
1118497762,5542343
94198270,127529
72985178,93674
676287942,265841
930232112,16124
486545642,152306
392873622,7682828
10434104,14803
1117579482,12431462
1169623522,10102172
938640122,12948083
956716712,10583405
956670142,76004
699567782,1541592
71645431,144227
824998902,158710
860976372,567229
732036302,52477472
1134789772,5895828
737940742,1479842
700950242,4842061
70046739,12807
457666942,1352649
4587261,163
971498172,282417
1039090932,53808162
74611487,5491190
835288512,71146032
1199079202,1660131
1217186012,12218918
956499172,9708982
921104532,1020109
1174603092,75798
1115044,36
14954272,3
853219432,4448630
105281818,1676
664750372,4039193
681587342,5427519
126884459,647650
782121182,1321551
134982072,482
871124582,14107147
405397652,6982223
630683802,7068771
4108060,1820
1137763682,4950687
112659832,14578
1118050452,1097709
397344472,765
764339162,4476139
7408626,1554
65440045,77057
1161752782,4050205
1114852032,59620692
108055722,409796
96461616,308
1151534112,12436
1173600232,8498624
743102012,10611
981095172,92773
1155477822,10583405
1226096602,121629912
2447443,105
650484042,3120261
135527558,11198230
14299589,892
538073242,4782275
722078382,689
851870052,5382747
675600272,542
886301,26
1134675802,3120261
725374732,9796556
761653242,794548
836276712,183716
925106,564
105710536,12039
1179773632,14447309
1188537132,11884111
1204512902,211084
360301991,5313805
85538490,14894
1164227882,98415602
430264292,6589910
463936612,123503
936615232,6705395
1159574012,12526056
88003855,848
1093450132,11651043
1206013672,61474832
619949882,3839
542335432,12178
72717420,4429712
671441262,2797161
404809382,11847281
881109182,65003
2518036,21
652911842,124423
3144730,4549612
667137782,11340750
995087232,5416727
611467732,13204
659532922,1560
4110654,796
71543834,15157
681298312,912
904407972,3626381
682072712,13098657
135386138,17076
350000421,7099473
911042452,11027656
899524782,1744
901067,69171
646717932,10920742
811117432,5876247
2287063,11906
967131332,12920049
434591542,390
136074338,1717781
125089724,259729
140883151,393173
98544116,1590752
2121038,2605
1068521642,83098052
1089480022,4803754
1117748052,70011
10284909,6404
4763165,259
13277557,4822547
775951472,12487862
1189912432,13641693
617562462,2784451
411598242,12516376
78479821,7687
933965192,14814377
1216422182,6993009
114438556,1412564
1101865142,5576810
72787799,10226
1176211,13
139293783,1644275
3151232,189
623700222,472399
916851942,3126151
3087499,495
1153021952,1364450
546437002,6047276
1157010512,4456001
15781392,525643
858147572,9591608
1221133192,259455
1165260,9662
911819102,4105259
1116402672,4429712
1156468402,110926322
882365882,4510044
1081430402,4790763
10287067,566
918418082,61474832
676159,92
606652302,4604190
1109737,13
1231288002,61799192
1047151572,8706544
486676512,5148954
2162742,163
1059265772,4792609
1044802582,4485154
3113254,6137
547000982,4023522
498130042,1188
647165832,13704
913407012,11886369
1093081862,63940462
797228502,5578942
821341082,1285
1083359062,9197980
910662392,5857
462224792,13200837
417557272,8928996
716516992,58447102
525056342,7365500
1178264952,96292152
114313206,1191615
1177800012,10286020
3144776,8691
13340371,206348
1015907232,65303292
1234638732,8706544
412058962,1744
438891342,498918
427622412,86149102
73277324,16808
1166633552,114480622
1133172022,113625
942599822,12341298
17135108,144227
608593,7361
409019082,9840654
428736202,10891
118190298,564
1174683002,116532872
546253942,16644
901479352,14860929
627438,198
371988521,1590752
851311772,49634222
116866548,402
726605442,51464362
365736101,5508027
145471600,762
3232312,53602742
700252012,15065941
2455091,145
4255660,149264
1164808052,1211251
848695072,166
755405702,1188
95253858,10788
548348612,13
6030261,131935
2157915,7543
62891821,4115
678385212,13046613
1040966072,4747778
1107603642,4087782
726272272,10919746
821532022,4876653
1117143802,5962948
1114887622,12977933
871687702,96756
410028982,7829130
1040169402,12379688
525343612,1547598
465522642,1181430
1123798872,109455142
1049933,1775
1049088382,55695412
566362692,316920
477950962,860
62847150,542
3394678,74478
1182906442,390
507140152,71753152
3443744,64846
124933880,1019979
77408420,2337
74126483,5466281
1155591192,14613391
631701382,59620692
129406798,1435373
742640832,89174732
404203672,290
61929658,848
7408923,1070
376014071,4032
14500375,182
1583159,719
1123836942,54330242
770739312,14980207
608263822,13616405
1206013682,61474832
5093787,1168
1059467372,12324494
130863712,4407
511821522,4086
60814473,413596
774466382,61498882
860910292,10489199
463406222,377827
1161009792,12526056
628266,9
430243542,10844726
686651832,73396
137725965,5488173
871755952,10536601
2466262,228
1017966582,375211
998792882,214906
565501672,6501083
693687292,3830821
1170020032,11163952
1176975322,4428187
128550081,615238
1022169442,265175
857033492,62312932
6414665,179798
132434634,1191615
1036867052,1479842
576851212,8909272
4286053,185473
1000055232,12452734
86400951,656
741876172,4521369
1230141302,89657
144385550,4512147
412210512,5868765
72268697,12038
1009700502,11289472
5438978,74357
7624051,1501881
1129251122,13962203
17135112,144227
2290028,8704
1035679382,12526056
428044552,988947
659611062,11420468
656835682,12919475
920776482,12779993
3749789,1079
1209679412,4416801
513360602,9496508
435303972,5767206
1142380132,12029862
351594981,5962948
70540904,1846
2428799,176
364957431,160
62932961,887565
84791737,5062414
61775392,16353
1226021602,10519937
745651142,5518450
457305372,4794268
959060772,873890
142344009,15476
394511162,10218968
711242252,2210981
1225298162,50633822
576822222,13011
581410462,10189104
1137560502,3126151
1160713972,114971182
586899452,4895
123336980,1037707
636222,248
142335703,471066
698521262,4937383
687546992,9134324
121672886,1560
1036867012,1479842
770741222,4108232
13323916,1373920
131742260,873890
1139537482,15166511
1103565282,109617692
136889434,4050205
1153162602,4606572
1173901022,12246
5484102,1452
986718832,48605082
1051926872,104072262
1082394722,11420468
123883254,12178
4703137,4917
134946152,7090
3457611,243657
1197747332,118897782
81924820,6208668
753196782,4611283
437930352,9822974
985795462,13878655
72760029,714
624011192,13620367
13620425,1416434
1198693172,352336
515170252,10806366
144445668,1497293
84382635,4103408
1166143702,58585
456849302,12949925
71353276,12515492
13534563,1412268
1222495532,1541592
4096572,1435
69295402,102
1080221262,5832280
694749772,1352049
645003122,13882529
1189202982,5531258
75212314,2518
500180822,6982223
1013432442,434
902078932,4811160
516351532,402
1212964872,12461194
107980710,3469
776076782,4698748
7674865,4527
1129888222,849
1103785902,5833376
3412893,8691
565609502,3469
1101595212,85679312
797769542,9930130
1177379302,5380664
12901257,167095
633724952,90888
483269012,14506975
575880382,78074
956716692,10583405
1125115422,4611283
79589178,160
665962072,2059
943673022,493
977948,2310
16433499,3098
1056401452,13755123
89735913,545
61794408,3590
857805622,74804
1006084272,1018
1151063222,47
943265642,10201844
6821406,75156
3129407,14
6957659,432809
429974992,4803754
2710114,157687
78749541,1038
1215124362,6994827
992420332,90546892
833837092,14982511
1194024652,250495
397984062,8675
681297922,59936352
1204678012,9761322
760457482,14621667
1560990,77694
786340042,5877213
15154413,1373920
1162967492,13962203
117005132,464921
847653722,3126151
139821145,11681625
1004862492,49566562
832632672,1120568
541966582,4592596
552572702,352176
3611381,373
116684378,9614866
1229939812,4453455
89359729,6762519
1145593552,12948083
1097366382,5962948
1107414892,74463
1227701552,62312932
371593491,181878
2925009,89
668156542,4429712
1015837742,53759312
2183532,4678
1106906022,121584
422278062,495845
863217912,1429841
994723862,1473902
1224666432,292185
1121549052,290293
993913,1063
67238732,27
966936262,3469
769458802,69659
834585512,1199471
705199512,84958462
1144217462,12436
1158157222,114959262
936771882,614223
992502222,13534745
1161181232,9930130
1156398792,7079289
1217177472,119611832
92881988,64704
391949082,1611773
704071552,2799
479801652,5542343
1097038292,1404561
1059203032,409796
803321772,75289
614740222,4618827
143227334,56333
111008646,1262849
533296142,4699
61789797,190684
23871891,321789
765857372,14456487
1134789782,5895828
387596061,4244787
1151489402,12436
883265322,85928092
1233692572,256080
562148732,4803754
434174662,1481576
72064788,670
1200222792,49501862
128956294,468920
354165841,66006282
673832662,6478
14135570,67644
732001812,12436
614709,44
126367899,3117
70335739,1626
2059633,100155
1075397932,441183
66697871,1453
945411,652
14918718,259602
677316892,123685
794780372,58801
94488784,8
379833431,4876653
75104469,5533310
96861532,1999
383888091,240336
124996686,1562681
921291772,6511779
875828482,13364239
504313072,884659
14926925,211084
1081355922,259462
846488302,2252591
1166041532,4855048
629899852,1562681
1227557112,7855452
925350542,1429841
576822352,13011
136889406,4050205
912476,163
1096544172,108867952
1113674282,110647942
643810042,13086779
1082668722,1262822
10042884,3
710632412,17281
71694882,293378
7375556,1020109
1087618702,13184299
77913357,314749
740380332,6432
1039245482,8658120
705977122,107564
370426001,5531258
75672709,4334
71205810,4976
635324602,10668131
865711302,7961888
1152434602,10185442
1154072662,1585698
741941342,72895262
1147178142,13828747
1157006882,4039193
142341499,4591480
88252793,183821
1099354772,10632397
621956032,72038
1221866652,985302
89735919,545
103052662,134790
14566880,141721
873342422,544
665504292,324415
4670273,564
1183661482,7068771
4091858,1444
1216945202,9635624
1209340202,105852992
1132799812,249599
114388340,2798
418918902,5332701
546097742,282118
2138961,60268
135404220,1270276
627860572,206634
65938271,167095
1226038742,14626539
981095242,92773
579936282,17143
781466402,1576343
383834641,11591429
736041492,9719682
3582295,142381
705582522,3334
930939542,15050015
1027635682,14194523
12958002,1384832
123338124,89192
1090634,1192
672041972,5237400
454627402,15887
1165417332,12082994
366148521,9197980
125140894,8675
94664190,515697
943515902,2531001
925151662,796
1018099182,1760
3297003,21
1159617832,84292982
555274642,5423737
579916322,9030084
576851222,8909272
7635049,102
1088241442,4429712
1048570032,61145262
1015850422,60597732
1098502502,63425342
3105007,14364
473867452,4380210
716493462,1037707
605059902,8403120
858942,1801
1030718072,339209
1116402622,4429712
1133632222,367387
899601892,8629022
497467202,10002824
886766742,62607362
1102431122,109509842
821084772,65753
121388846,92785
451670792,144227
1161009772,12526056
1179773242,13645509
919374,896
7300948,776
878299942,80681022
1078497222,52937632
72575955,293767
13503485,1389971
1199689352,7569500
1015793062,15216967
70079770,313
7706008,1020109
652224392,12986853
571869742,1564
911712382,8706544
78374769,5858337
1222495562,1541592
134533222,3469
857225002,2830
135962848,276228
766844872,1034376
848558532,211084
134533216,3469
647894892,7068753
3065837,91244
662859662,4854506
142749990,1180218
642991352,14447309
804210912,3892
813352752,8778868
6592709,3106
1143770922,1244602
13786047,1297
426048012,10806366
3098217,212
1035879922,82875232
393909812,7587
564573382,11933635
92983374,4500171
649478152,55220102
104329634,848
869941882,10189104
625331742,95044
